linear,angular,rpm_1,rpm_2,rpm_3,rpm_4,timestamp
0.7,0,95,93,93,92,1708826875.44
0.7,0,95,93,93,92,1708826875.53
0.7,0,95,93,93,92,1708826875.64
0.7,0,95,93,93,92,1708826875.76
0.7,0,95,93,93,92,1708826875.9
0.7,0,95,93,93,92,1708826875.96
0.7,0,95,93,93,92,1708826876.07
0.7,0,95,93,93,92,1708826876.15
0.7,0,95,93,93,92,1708826876.28
0.7,0,92,90,90,90,1708826876.36
0.7,0,89,88,88,87,1708826876.51
0.7,0,87,87,86,86,1708826876.59
0.7,0,87,87,86,86,1708826876.68
0.7,0,87,87,86,86,1708826876.79
0.7,0,89,87,87,86,1708826876.99
0.7,0,89,87,87,86,1708826877.07
0.7,0,89,88,88,87,1708826877.14
0.7,0,89,88,88,87,1708826877.23
0.7,0,89,88,88,87,1708826877.32
0.7,0,89,88,88,87,1708826877.47
0.7,0,89,88,88,87,1708826877.51
0.7,0,89,88,87,86,1708826877.63
0.7,0.35,89,88,87,86,1708826877.71
0.7,0.19,89,88,87,86,1708826877.83
0.7,0,89,88,87,86,1708826877.96
0.7,0,89,88,87,86,1708826878.1
0.7,0,89,88,87,86,1708826878.15
0.7,0,84,94,81,98,1708826878.25
0.7,0,84,94,81,98,1708826878.45
0.7,0,84,94,81,98,1708826878.5
0.7,0,84,94,81,98,1708826878.56
0.7,0,90,90,88,88,1708826878.69
0.7,0,90,90,88,88,1708826878.8
0.7,0,92,89,91,87,1708826878.88
0.7,0,92,89,91,87,1708826879.03
0.7,0,92,89,91,87,1708826879.16
0.7,0,93,88,86,88,1708826879.24
0.7,0,93,88,86,88,1708826879.43
0.7,0,93,88,86,88,1708826879.43
0.7,0,91,89,89,89,1708826879.51
0.7,0,91,89,89,89,1708826879.6
0.7,0.35,91,89,89,89,1708826879.73
0.7,0.35,91,89,89,89,1708826879.84
0.7,0,91,89,89,89,1708826879.92
0.7,0,91,89,89,89,1708826880.07
0.7,0,86,101,82,103,1708826880.15
0.7,0,86,101,82,103,1708826880.23
0.7,0,86,101,82,103,1708826880.33
0.7,0,93,94,93,87,1708826880.47
0.7,0,87,92,87,85,1708826880.57
0.7,0,87,92,87,85,1708826880.64
0.7,0,90,90,88,89,1708826880.75
0.7,0,91,90,89,89,1708826880.87
0.7,0,91,90,90,89,1708826880.96
0.7,0,91,90,90,89,1708826881.09
0.7,0,91,90,90,89,1708826881.16
0.7,0,89,89,89,87,1708826881.29
0.7,0,90,89,86,88,1708826881.44
0.7,0,92,88,84,87,1708826881.48
0.7,0,92,88,84,87,1708826881.59
0.7,0,92,88,84,87,1708826881.69
0.7,0,92,88,84,87,1708826881.78
0.7,0,92,88,84,87,1708826881.96
0.7,0,90,89,89,89,1708826882.04
0.7,0,90,89,89,89,1708826882.09
0.7,0,90,89,89,89,1708826882.22
0.7,0,89,87,86,86,1708826882.33
0.7,0,89,86,86,86,1708826882.45
0.7,0,89,86,86,86,1708826882.55
0.7,0,89,86,86,86,1708826882.61
0.7,0,89,86,86,86,1708826882.72
0.7,0,89,86,86,86,1708826882.85
0.7,0,88,87,87,84,1708826883
0.7,0,88,87,88,86,1708826883.07
0.7,0,88,87,88,86,1708826883.16
0.7,0,88,87,88,86,1708826883.27
0.7,0,88,87,88,86,1708826883.37
0.7,0,89,87,86,87,1708826883.48
0.7,0,89,87,86,87,1708826883.59
0.7,0,89,87,86,87,1708826883.66
0.7,0,89,87,86,87,1708826883.76
0.7,0,88,86,88,86,1708826883.92
0.7,0,89,86,86,86,1708826884
0.7,0,89,86,86,86,1708826884.12
0.7,0,89,86,84,86,1708826884.27
0.7,0,89,86,84,86,1708826884.32
0.7,0,90,87,87,87,1708826884.38
0.7,0,89,87,87,88,1708826884.51
0.7,0,89,87,87,88,1708826884.62
0.7,0.35,88,86,87,86,1708826884.7
0.7,0.34,88,86,87,86,1708826884.8
0.7,0,88,86,87,86,1708826884.91
0.7,0,73,101,73,97,1708826885.08
0.7,0,73,101,73,97,1708826885.12
0.7,0,78,100,76,107,1708826885.21
0.7,0,96,96,95,92,1708826885.39
0.7,0,95,93,92,92,1708826885.53
0.7,0,95,93,92,92,1708826885.59
0.7,0,95,93,92,92,1708826885.65
0.7,0,95,93,92,92,1708826885.77
0.7,0,95,93,92,92,1708826885.85
0.7,0,87,90,88,85,1708826886.07
0.7,0,87,90,88,85,1708826886.11
0.7,0,87,90,88,85,1708826886.21
0.7,0,90,87,86,90,1708826886.3
0.7,0,92,89,90,87,1708826886.52
0.7,0,92,89,90,87,1708826886.52
0.7,0,92,89,90,87,1708826886.58
0.7,0,90,91,89,87,1708826886.71
0.7,0,90,91,89,87,1708826886.82
0.7,0,95,87,82,89,1708826886.99
0.7,0,91,87,89,90,1708826887.04
0.7,0,91,87,89,90,1708826887.11
0.7,0,91,87,89,90,1708826887.23
0.7,0,91,87,89,90,1708826887.33
0.7,0,91,87,89,90,1708826887.48
0.7,0,88,87,86,85,1708826887.59
0.7,0,88,87,86,85,1708826887.72
0.7,0,87,87,88,85,1708826887.96
0.7,0,87,87,88,85,1708826887.96
0.7,0,87,87,88,85,1708826888.07
0.7,0,87,87,88,85,1708826888.12
0.7,0,87,87,88,85,1708826888.35
0.7,0,87,87,88,85,1708826888.41
0.7,0,87,87,88,85,1708826888.59
0.7,0,87,87,88,85,1708826888.59
0.7,0,87,87,88,85,1708826888.66
0.7,0,89,87,84,86,1708826888.76
0.7,0,89,87,84,86,1708826888.98
0.7,0,89,87,84,86,1708826889.03
0.7,0,87,86,86,85,1708826889.09
0.7,0,87,86,86,85,1708826889.2
0.7,0,87,86,86,85,1708826889.31
0.7,0,88,86,83,84,1708826889.46
0.7,0,88,86,85,86,1708826889.51
0.7,0,88,86,85,86,1708826889.6
0.7,0,88,86,85,86,1708826889.72
0.7,0,88,86,85,86,1708826889.8
0.7,0,88,86,89,87,1708826889.98
0.7,0,88,86,89,87,1708826890.04
0.7,0,88,86,89,87,1708826890.12
0.7,0,90,87,87,86,1708826890.22
0.7,0,88,87,86,87,1708826890.34
0.7,0,88,87,86,87,1708826890.49
0.7,0,88,87,86,87,1708826890.53
0.7,0,89,87,88,86,1708826890.63
0.7,0,89,87,88,86,1708826890.73
0.7,0.35,90,87,86,86,1708826890.87
0.7,0.35,90,87,86,86,1708826890.93
0.7,0.35,90,87,86,86,1708826891.17
0.7,0,90,87,86,86,1708826891.29
0.7,0,90,87,86,86,1708826891.33
0.7,0,67,108,67,104,1708826891.39
0.7,0,101,101,98,100,1708826891.51
0.7,0,101,101,98,100,1708826891.57
0.7,0,101,101,98,100,1708826891.66
0.7,0,101,101,98,100,1708826891.77
0.7,0,101,101,98,100,1708826891.98
0.7,0,101,101,98,100,1708826892.07
0.7,0,101,101,98,100,1708826892.19
0.7,0,101,101,98,100,1708826892.25
0.7,0,92,89,90,90,1708826892.32
0.7,-0.17,92,89,90,90,1708826892.45
0.7,-0.35,92,89,90,90,1708826892.55
0.7,-0.35,91,90,89,89,1708826892.69
0.7,0,105,75,102,73,1708826892.85
0.7,0,105,75,102,73,1708826892.9
0.7,0,105,67,106,67,1708826893.07
0.7,0,105,67,106,67,1708826893.11
0.7,0,105,67,106,67,1708826893.16
0.7,0,100,98,100,98,1708826893.27
0.7,0,100,98,100,98,1708826893.36
0.7,0,93,91,91,89,1708826893.49
0.7,0,93,91,91,89,1708826893.59
0.7,0,93,91,91,89,1708826893.69
0.7,0,89,89,86,87,1708826893.83
0.7,0,90,89,90,89,1708826893.96
0.7,0,90,89,90,89,1708826894.01
0.7,0,90,89,90,89,1708826894.1
0.7,0.35,90,89,90,89,1708826894.21
0.7,0.35,92,90,87,90,1708826894.35
0.7,0,92,90,87,90,1708826894.43
0.7,0,92,90,87,90,1708826894.52
0.7,0,76,101,74,100,1708826894.62
0.7,0,76,101,74,100,1708826894.76
0.7,0,76,101,74,100,1708826894.87
0.7,0,95,95,93,93,1708826895.02
0.7,0,95,95,93,93,1708826895.06
0.7,0,95,95,93,93,1708826895.14
0.7,0,91,90,91,89,1708826895.25
0.7,0,91,89,90,89,1708826895.37
0.7,0,91,89,90,89,1708826895.63
0.7,0,91,89,90,89,1708826895.63
0.7,0,91,89,90,89,1708826895.67
0.7,0,91,89,90,89,1708826895.78
0.7,0,91,89,90,89,1708826895.91
0.7,0,92,90,90,89,1708826896.09
0.7,0,92,90,90,89,1708826896.09
0.7,0,92,90,89,87,1708826896.19
0.7,0,90,89,87,88,1708826896.32
0.7,0,90,89,87,88,1708826896.4
0.7,0,90,89,87,88,1708826896.57
0.7,0,90,89,87,88,1708826896.66
0.7,0,90,89,87,88,1708826896.71
0.7,0,89,87,86,86,1708826896.99
0.7,0.34,89,87,86,86,1708826896.99
0.7,0.35,89,87,86,86,1708826897.13
0.7,0,88,86,87,85,1708826897.2
0.7,0,72,101,72,104,1708826897.31
0.7,0,72,101,72,104,1708826897.38
0.7,0,72,101,72,104,1708826897.53
0.7,0,100,95,95,95,1708826897.64
0.7,0,92,92,90,90,1708826897.72
0.7,0,89,90,89,89,1708826897.85
0.7,0,92,89,91,89,1708826898.03
0.7,0,92,89,91,89,1708826898.09
0.7,0,91,89,87,89,1708826898.27
0.7,0,91,89,87,89,1708826898.27
0.7,0,91,89,87,89,1708826898.36
0.7,0,92,87,85,89,1708826898.46
0.7,0,92,87,85,89,1708826898.61
0.7,0,92,91,90,87,1708826898.67
0.7,0,90,89,91,84,1708826898.77
0.7,0,90,89,91,84,1708826898.88
0.7,0,90,89,91,84,1708826899.04
0.7,0.35,90,89,91,84,1708826899.16
0.7,0.35,90,89,91,84,1708826899.22
0.7,0,93,90,93,87,1708826899.32
0.7,0,93,90,93,87,1708826899.42
0.7,0,93,90,93,87,1708826899.52
0.7,0,72,96,73,112,1708826899.6
0.7,0,98,91,89,89,1708826899.73
0.7,0,95,93,93,92,1708826899.89
0.7,0,92,90,91,90,1708826900.05
0.7,0,92,90,91,90,1708826900.05
0.7,0,92,90,91,90,1708826900.13
0.7,0,92,90,90,89,1708826900.32
0.7,0,92,90,90,89,1708826900.37
0.7,0,92,90,90,89,1708826900.44
0.7,0,92,90,90,89,1708826900.55
0.7,0,92,90,90,88,1708826900.68
0.7,0,92,89,90,87,1708826900.79
0.7,0,92,89,90,87,1708826900.95
0.7,0,90,89,89,89,1708826901.1
0.7,0,90,89,89,89,1708826901.1
0.7,0,90,89,89,89,1708826901.19
0.7,0,90,89,89,89,1708826901.31
0.7,0,90,89,89,87,1708826901.51
0.7,0,90,89,89,87,1708826901.56
0.7,0,90,89,89,87,1708826901.64
0.7,0,90,89,89,87,1708826901.75
0.7,0,90,89,89,87,1708826901.84
0.7,0,90,89,89,87,1708826901.94
0.7,0,92,87,89,87,1708826902.09
0.7,0,92,87,89,87,1708826902.18
0.7,0,92,87,89,87,1708826902.28
0.7,0,92,87,89,87,1708826902.52
0.7,0,92,87,89,87,1708826902.57
0.7,0,92,87,89,87,1708826902.67
0.7,0,88,84,86,84,1708826902.71
0.7,0,88,84,86,84,1708826902.82
0.7,0,88,84,86,84,1708826903
0.7,0,88,84,86,84,1708826903.06
0.7,0,88,86,86,89,1708826903.13
0.7,0,88,86,86,89,1708826903.24
0.7,0,88,86,86,89,1708826903.37
0.7,0,88,86,86,89,1708826903.61
0.7,0,88,86,86,89,1708826903.65
0.7,0,88,86,86,89,1708826903.71
0.7,0,88,86,86,89,1708826903.8
0.7,0,88,86,86,89,1708826903.91
0.7,0,88,86,86,89,1708826903.97
0.7,0,90,87,87,87,1708826904.09
0.7,0,90,87,87,87,1708826904.21
0.7,0,89,88,88,87,1708826904.34
0.7,0,88,87,86,87,1708826904.55
0.7,0,88,87,86,87,1708826904.55
0.7,0.35,88,87,86,87,1708826904.61
0.7,0.35,89,86,87,85,1708826904.71
0.7,0,89,86,87,85,1708826904.85
0.7,0,80,95,81,91,1708826905.01
0.7,0,74,101,73,102,1708826905.07
0.7,0,74,101,73,102,1708826905.13
0.7,0,74,101,73,102,1708826905.25
0.7,0,74,101,73,102,1708826905.36
0.7,0,74,101,73,102,1708826905.6
0.7,0,74,101,73,102,1708826905.6
0.7,0,74,101,73,102,1708826905.65
0.7,0,74,101,73,102,1708826905.75
0.7,0,90,90,90,89,1708826905.88
0.7,0,90,90,90,89,1708826906.09
0.7,0,90,90,90,89,1708826906.09
0.7,0,90,90,90,89,1708826906.16
0.7,0,90,90,90,89,1708826906.27
0.7,0,90,90,90,89,1708826906.4
0.7,0,90,90,90,89,1708826906.58
0.7,0,90,90,90,89,1708826906.62
0.7,0,92,89,89,89,1708826906.69
0.7,0,92,89,89,89,1708826906.82
0.7,0,91,89,89,88,1708826906.97
0.7,0,91,89,89,88,1708826907.01
0.7,0.11,90,89,89,88,1708826907.11
0.7,0.35,90,85,83,88,1708826907.22
0.7,0.35,90,86,84,87,1708826907.35
0.7,0,90,86,84,87,1708826907.53
0.7,0,90,86,84,87,1708826907.57
0.7,0,70,106,68,106,1708826907.65
0.7,0,91,103,87,100,1708826907.76
0.7,0,91,103,87,100,1708826907.87
0.7,0,96,94,93,93,1708826908.03
0.7,0,96,94,93,93,1708826908.08
0.7,0,96,94,93,93,1708826908.16
0.7,0,96,94,93,93,1708826908.27
0.7,0,93,90,93,90,1708826908.37
0.7,0,93,90,93,90,1708826908.56
0.7,0,93,90,93,90,1708826908.61
0.7,0,90,89,87,88,1708826908.71
0.7,0,91,90,90,88,1708826908.87
0.7,0,91,90,91,89,1708826909.04
0.7,0,91,90,91,89,1708826909.16
0.7,0,91,90,91,89,1708826909.16
0.7,0,91,90,91,89,1708826909.28
0.7,0,91,90,91,89,1708826909.39
0.7,0,91,90,91,89,1708826909.6
0.7,0,91,90,91,89,1708826909.6
0.7,0,91,90,90,90,1708826909.69
0.7,-0.35,91,90,90,90,1708826909.84
0.7,0,91,90,90,90,1708826909.92
0.7,0,91,90,90,90,1708826910.08
0.7,0,91,90,90,90,1708826910.16
0.7,0,91,90,90,90,1708826910.29
0.7,0,95,93,95,93,1708826910.39
0.7,0,95,93,95,93,1708826910.59
0.7,0,95,93,95,93,1708826910.64
0.7,0,92,90,90,89,1708826910.71
0.7,0,92,90,90,89,1708826910.82
0.7,0,92,90,90,89,1708826910.92
0.7,0,89,91,90,88,1708826911.11
0.7,0,89,91,90,88,1708826911.23
0.7,0,89,91,90,88,1708826911.28
0.7,0,89,91,90,88,1708826911.36
0.7,0,89,91,90,88,1708826911.49
0.7,0,89,91,90,88,1708826911.6
0.7,0,92,90,92,90,1708826911.67
0.7,0,92,90,92,90,1708826911.81
0.7,0,92,90,92,90,1708826911.91
0.7,0,92,90,89,88,1708826912.1
0.7,0,92,90,89,88,1708826912.15
0.7,0,90,88,89,87,1708826912.35
0.7,0,90,88,89,87,1708826912.41
0.7,0,90,87,87,87,1708826912.55
0.7,0,90,87,87,87,1708826912.59
0.7,0,90,87,86,86,1708826912.68
0.7,0,90,89,89,87,1708826912.79
0.7,0,90,89,89,87,1708826912.95
0.7,0,89,87,88,86,1708826913.01
0.7,0,89,87,88,86,1708826913.08
0.7,0,89,85,86,86,1708826913.19
0.7,0,88,86,84,85,1708826913.29
0.7,0,90,87,87,86,1708826913.42
0.7,0,90,87,87,86,1708826913.59
0.7,0,90,87,87,86,1708826913.63
0.7,0,90,87,87,86,1708826913.71
0.7,0,90,87,87,86,1708826913.93
0.7,0,90,87,87,86,1708826913.98
0.7,0,90,87,87,86,1708826914.04
0.7,0,90,89,88,87,1708826914.15
0.7,0,90,89,88,87,1708826914.28
0.7,0,90,89,88,87,1708826914.37
0.7,0,89,86,87,87,1708826914.56
0.7,0,89,86,87,87,1708826914.6
0.7,0,88,86,84,86,1708826914.71
0.7,0,88,86,84,86,1708826914.79
0.7,0,88,86,84,86,1708826914.88
0.7,0.05,88,86,84,86,1708826915.07
0.7,0.35,88,86,84,86,1708826915.27
0.7,0.35,91,89,89,89,1708826915.37
0.7,0,91,89,89,89,1708826915.53
0.7,0,75,100,73,101,1708826915.61
0.7,0,98,102,98,101,1708826915.71
0.7,0,98,102,98,101,1708826915.85
0.7,0,98,102,98,101,1708826916.08
0.7,0,98,102,98,101,1708826916.08
0.7,0,98,102,98,101,1708826916.15
0.7,0,91,90,90,89,1708826916.24
0.7,0,91,90,90,89,1708826916.38
0.7,0,91,90,91,90,1708826916.58
0.7,0,91,90,91,90,1708826916.63
0.7,0,91,90,91,90,1708826916.72
0.7,0,92,90,89,87,1708826916.88
0.7,0,92,91,92,90,1708826917.03
0.7,0,92,91,92,90,1708826917.14
0.7,0,92,91,92,90,1708826917.21
0.7,0,92,91,92,90,1708826917.63
0.7,0,91,92,92,89,1708826917.75
0.7,0,91,92,92,89,1708826917.88
0.7,0,91,92,92,89,1708826917.95
0.7,0,92,89,88,89,1708826918.15
0.7,0,92,89,88,89,1708826918.21
0.7,0,92,89,88,89,1708826918.34
0.7,0,92,89,88,89,1708826918.5
0.7,0,92,89,88,89,1708826918.57
0.7,0.35,92,89,88,89,1708826918.76
0.7,0.35,92,89,88,89,1708826918.83
0.7,0,92,89,88,89,1708826918.99
0.7,0,76,101,76,99,1708826919.14
0.7,0,101,100,95,97,1708826919.18
0.7,0,101,100,95,97,1708826919.28
0.7,0,101,100,95,97,1708826919.42
0.7,0,101,100,95,97,1708826919.57
0.7,0,101,100,95,97,1708826919.68
0.7,0,101,100,95,97,1708826919.91
0.7,0,101,100,95,97,1708826920.04
0.7,0,101,100,95,97,1708826920.04
0.7,0,91,90,88,89,1708826920.27
0.7,0,91,90,91,90,1708826920.42
0.7,0,91,90,91,90,1708826920.47
0.7,0,91,90,91,90,1708826920.55
0.7,0,91,89,89,89,1708826920.71
0.7,0,91,89,89,89,1708826920.8
0.7,0,91,89,89,89,1708826920.89
0.7,0,91,89,89,89,1708826921.12
0.7,0,91,89,89,89,1708826921.18
0.7,0,91,89,89,89,1708826921.3
0.7,0,91,89,89,89,1708826921.43
0.7,0,90,89,87,89,1708826921.65
0.7,0,89,88,89,87,1708826921.7
0.7,0,89,88,89,87,1708826921.8
0.7,0,90,87,87,87,1708826921.93
0.7,0,88,86,86,85,1708826922.08
0.7,0,88,86,86,85,1708826922.2
0.7,0,88,86,86,85,1708826922.33
0.7,0,88,86,86,85,1708826922.45
0.7,0,88,86,86,85,1708826922.6
0.7,0,88,86,86,85,1708826922.66
0.7,0,87,89,87,81,1708826922.74
0.7,0,86,89,88,77,1708826922.9
0.7,0,86,89,88,77,1708826923.05
0.7,0,92,86,86,90,1708826923.12
0.7,0,92,86,86,90,1708826923.22
0.7,0,92,86,86,90,1708826923.32
0.7,0,92,86,86,90,1708826923.57
0.7,0,92,86,86,90,1708826923.57
0.7,0,87,88,86,80,1708826923.67
0.7,0,87,88,86,80,1708826923.84
0.7,0,89,84,82,83,1708826923.92
0.7,0,87,84,83,86,1708826924.15
0.7,0,87,84,83,86,1708826924.21
0.7,0,92,86,78,85,1708826924.37
0.7,0,92,86,78,85,1708826924.47
0.7,0,92,86,78,85,1708826924.64
0.7,0.35,92,86,78,85,1708826924.72
0.7,0.35,92,86,78,85,1708826924.81
0.7,0.35,92,86,78,85,1708826924.9
0.7,0,74,104,73,98,1708826925.08
0.7,0,69,106,67,106,1708826925.15
0.7,0,69,106,67,106,1708826925.27
0.7,0,103,101,100,98,1708826925.55
0.7,0,103,101,100,98,1708826925.6
0.7,0,92,93,93,90,1708826925.65
0.7,0,92,93,93,90,1708826925.72
0.7,0,92,93,93,90,1708826925.85
0.7,0,92,93,93,90,1708826925.98
0.7,0,93,91,90,90,1708826926.18
0.7,0,93,91,90,90,1708826926.26
0.7,0,91,89,87,88,1708826926.31
0.7,0,91,89,87,88,1708826926.43
0.7,0,91,89,87,88,1708826926.58
0.7,0,93,90,92,87,1708826926.68
0.7,0,93,90,92,87,1708826926.77
0.7,0,93,90,92,87,1708826926.92
0.7,0,93,90,92,87,1708826927.07
0.7,0,93,90,92,87,1708826927.22
0.7,0,91,90,90,88,1708826927.38
0.7,0,91,90,90,88,1708826927.52
0.7,0,91,90,90,88,1708826927.68
0.7,0,91,90,90,88,1708826927.75
0.7,0,91,89,90,89,1708826927.84
0.7,0,90,87,88,87,1708826928.04
0.7,0,90,87,88,87,1708826928.09
0.7,0,90,87,88,87,1708826928.21
0.7,0,90,87,88,87,1708826928.33
0.7,0,90,87,88,87,1708826928.45
0.7,0,90,87,88,87,1708826928.52
0.7,0,90,87,88,87,1708826928.68
0.7,0,90,87,88,87,1708826928.77
0.7,0,90,87,88,87,1708826928.87
0.7,0,88,87,86,86,1708826928.97
0.7,0.35,88,87,86,86,1708826929.16
0.7,0.35,88,87,86,86,1708826929.33
0.7,0.35,88,87,86,86,1708826929.52
0.7,0.35,88,87,86,86,1708826929.6
0.7,0.35,88,87,86,86,1708826929.64
0.7,0.35,88,87,86,86,1708826929.72
0.7,0.35,65,108,63,108,1708826929.93
0.7,0.35,65,108,63,108,1708826930.12
0.7,0.35,65,108,63,108,1708826930.19
0.7,0.35,65,108,63,108,1708826930.24
0.7,0.35,61,107,60,113,1708826930.33
0.7,0.35,61,107,60,113,1708826930.56
0.7,0.35,63,110,59,110,1708826930.62
0.7,0.35,63,110,59,110,1708826930.68
0.7,0.35,63,110,59,110,1708826930.83
0.7,0.35,61,105,60,115,1708826930.92
0.7,0.35,61,105,60,115,1708826931.08
0.7,0.35,61,105,60,115,1708826931.16
0.7,0.35,61,105,60,115,1708826931.27
0.7,0.35,61,105,60,115,1708826931.39
0.7,0.35,63,111,58,108,1708826931.57
0.7,0.35,63,111,58,108,1708826931.62
0.7,0.35,63,111,58,108,1708826931.69
0.7,0.35,63,111,58,108,1708826931.86
0.7,0.35,63,111,58,108,1708826931.93
0.7,0.35,63,110,59,104,1708826932.08
0.7,0.35,64,112,59,107,1708826932.2
0.7,0.35,64,112,59,107,1708826932.31
0.7,0.35,60,111,56,111,1708826932.4
0.7,0.35,60,111,56,111,1708826932.59
0.7,0.35,60,111,56,111,1708826932.64
0.7,0.35,61,111,55,105,1708826932.74
0.7,0.35,61,111,55,105,1708826932.84
0.7,0.35,61,111,55,105,1708826932.93
0.7,0.35,55,109,56,113,1708826933.09
0.7,0.35,55,109,56,113,1708826933.18
0.7,0.35,55,109,56,113,1708826933.28
0.7,0.35,55,109,56,113,1708826933.39
0.7,0.35,60,101,54,122,1708826933.61
0.7,0.35,60,101,54,122,1708826933.69
0.7,0.35,60,101,54,122,1708826933.75
0.7,0.35,63,107,56,114,1708826933.86
0.7,0.35,62,104,55,120,1708826934.04
0.7,0.35,60,105,60,120,1708826934.12
0.7,0.35,60,105,60,120,1708826934.27
0.7,0.35,63,117,58,104,1708826934.37
0.7,0.35,63,117,58,104,1708826934.56
0.7,0.35,61,107,59,113,1708826934.6
0.7,0.35,61,107,59,113,1708826934.71
0.7,0,61,107,59,113,1708826934.81
0.7,0,61,107,59,113,1708826934.99
0.7,0,104,104,96,98,1708826935.13
0.7,0,104,104,96,98,1708826935.23
0.7,0,104,104,96,98,1708826935.31
0.7,0,98,95,98,93,1708826935.45
0.7,0,90,88,83,89,1708826935.59
0.7,0,89,86,92,86,1708826935.69
0.7,0,89,86,92,86,1708826935.83
0.7,0,91,90,89,88,1708826935.88
0.7,0,92,87,86,87,1708826936.03
0.7,0,92,87,86,87,1708826936.18
0.7,0,92,87,86,87,1708826936.24
0.7,0,92,87,86,87,1708826936.38
0.7,0,89,90,92,82,1708826936.47
0.7,0,90,88,91,89,1708826936.63
0.7,0,90,88,91,89,1708826936.73
0.7,0,90,88,91,89,1708826936.8
0.7,0,90,88,91,89,1708826936.9
0.7,0,92,89,92,90,1708826937.04
0.7,0,93,89,84,89,1708826937.19
0.7,0,92,81,84,89,1708826937.34
0.7,0,92,81,84,89,1708826937.43
0.7,0,88,87,86,86,1708826937.6
0.7,0,88,87,86,86,1708826937.65
0.7,0,87,87,85,83,1708826937.79
0.7,0,88,86,91,84,1708826937.92
0.7,0,88,86,91,84,1708826937.97
0.7,-0.35,88,86,91,84,1708826938.11
0.7,-0.35,88,86,91,84,1708826938.23
0.7,-0.35,101,75,87,81,1708826938.35
0.7,-0.35,101,75,87,81,1708826938.61
0.36,-0.72,101,75,87,81,1708826938.67
0,-0.7,113,63,113,61,1708826938.72
0,-0.7,113,63,113,61,1708826938.78
0,-0.7,113,63,113,61,1708826938.98
0,-0.7,82,72,103,72,1708826939.12
0,-0.7,82,72,103,72,1708826939.17
0,-0.7,46,44,44,45,1708826939.27
0,-0.7,46,44,44,45,1708826939.37
0,0,46,44,44,45,1708826939.49
0,0,7,-1,0,0,1708826939.65
0,0,7,-1,0,0,1708826939.84
0,0,7,-1,0,0,1708826939.95
0,0,7,-1,0,0,1708826940.11
0,0,7,-1,0,0,1708826940.21
0,0,7,-1,0,0,1708826940.36
0,-0.7,7,-1,0,0,1708826940.47
0,-0.7,7,-1,0,0,1708826940.6
0,-0.7,7,-1,0,0,1708826940.71
0,-0.7,7,-1,0,0,1708826940.84
0,-0.7,7,-1,0,0,1708826940.95
0,-0.7,6,0,0,3,1708826941.11
0,-0.7,6,0,0,3,1708826941.35
0,-0.7,18,-1,0,-15,1708826941.52
0,-0.7,18,-1,0,-15,1708826941.57
0,-0.7,18,-1,0,-15,1708826941.76
0,-0.7,18,-1,0,-15,1708826941.83
0,-0.7,18,-1,0,-15,1708826941.91
0,-0.7,18,-1,0,-15,1708826942
0,-0.7,18,-1,0,-15,1708826942.16
0,0,21,-5,0,-20,1708826942.31
0,0,21,-5,0,-20,1708826942.37
0,0,18,0,0,-18,1708826942.47
-0.3,0,1,0,0,0,1708826942.63
-0.7,0,1,0,0,0,1708826942.74
-0.7,0,1,0,0,0,1708826942.91
-0.7,0,-11,-3,-7,-8,1708826943.11
-0.7,0,-11,-3,-7,-8,1708826943.15
-0.7,0,-39,-38,-38,-39,1708826943.32
-0.7,0,-44,-46,-46,-44,1708826943.39
-0.7,0,-44,-46,-46,-44,1708826943.44
-0.7,0,-44,-46,-46,-44,1708826943.59
-0.7,0,-44,-46,-46,-44,1708826943.69
0,0,-44,-46,-46,-44,1708826943.77
0,0,-75,-66,-76,-70,1708826943.88
0,0,-75,-66,-76,-70,1708826944.01
0,0,-75,-66,-76,-70,1708826944.11
0,0,-55,-55,-55,-55,1708826944.32
0,-0.7,-30,-29,-29,-29,1708826944.42
0,-0.7,-30,-29,-29,-29,1708826944.49
0,-0.7,-30,-29,-29,-29,1708826944.64
0,-0.7,-30,-29,-29,-29,1708826944.74
0,-0.7,-30,-29,-29,-29,1708826944.88
0,-0.7,-30,-29,-29,-29,1708826944.97
0,-0.7,-2,0,0,0,1708826945.14
0,-0.1,-2,0,0,0,1708826945.29
0,0.7,6,0,0,-4,1708826945.39
0,0.7,6,0,0,-4,1708826945.46
0,0.7,6,0,0,-4,1708826945.65
0,0.7,6,0,0,-4,1708826945.72
-0.7,0.35,-13,4,0,11,1708826945.83
-0.7,0.35,-16,0,0,16,1708826945.99
-0.7,0.35,-16,0,0,16,1708826946.12
-0.7,0.35,-16,0,0,16,1708826946.19
-0.7,0.35,-24,-35,-23,-46,1708826946.38
-0.7,0.35,-24,-35,-23,-46,1708826946.47
